77.823	131.27	95.497
77.992	130.52	95.863
78.094	129.76	96.228
78.19	128.99	96.591
78.293	128.22	96.95
78.414	127.46	97.307
78.556	126.7	97.67
78.718	125.96	98.057
78.885	125.21	98.426
79.053	124.45	98.796
79.218	123.69	99.14
79.35	122.91	99.448
79.421	122.1	99.705
79.435	121.27	99.908
79.449	120.44	100.11
79.463	119.61	100.32
79.483	118.78	100.51
79.516	117.94	100.68
79.564	117.1	100.82
79.623	116.25	100.91
79.693	115.41	100.97
79.765	114.56	101.03
79.837	113.71	101.1
79.91	112.86	101.18
79.986	112.02	101.27
80.064	111.17	101.36
80.118	110.32	101.41
80.149	109.47	101.4
80.168	108.61	101.38
80.18	107.76	101.34
80.177	106.91	101.28
80.164	106.06	101.23
80.151	105.2	101.2
80.145	104.35	101.16
80.138	103.5	101.11
80.117	102.65	101.07
80.086	101.79	101.08
80.061	100.94	101.14
80.044	100.09	101.22
80.002	99.242	101.3
79.95	98.394	101.38
79.921	97.545	101.47
79.918	96.696	101.55
79.946	95.847	101.64
80.003	95	101.73
80.073	94.155	101.83
80.12	93.303	101.88
80.152	92.45	101.87
80.171	91.597	101.83
80.178	90.747	101.76
80.195	89.9	101.65
80.163	89.059	101.51
80.086	88.229	101.33
79.963	87.413	101.11
79.786	86.624	100.84
79.596	85.854	100.53
79.482	85.082	100.18
79.44	84.312	99.816
79.386	83.541	99.453
79.327	82.773	99.086
79.218	82.039	98.666
79.061	81.352	98.186
78.973	80.673	97.678
79.003	79.959	97.211
79.04	79.208	96.809
79.02	78.455	96.409
78.998	77.714	95.985
79.058	77.002	95.52
